adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/z2WjRzdsP5pChOjFADIXXfd5XpZ.jpg,"[28, 18, 35]",66245,ta,அருணாச்சலம்,"Arunachalam, the son of a  prominent village elder, discovers the truth about his past.",24.3841,/vplqDhbUk5GMPUosMuQy91NePxv.jpg,1997-04-10,Arunachalam,False,7.3,28
False,/7JNzw1tSZZEgsBw6lu0VfO2X2Ef.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",24.3754,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg,2009-12-15,Avatar,False,7.594,32836
False,/s3TBrRGB1iav7gFOCNx3H31MoES.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",24.327,/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg,2010-07-15,Inception,False,8.4,38260
False,/2GHJGnF2jgnzeqT3XTHjHXgk5Fx.jpg,"[10749, 35]",1401318,en,A Merry Little Ex-Mas,"All Kate and Everett want for Christmas is an amicable divorce and one last holiday as a family, but new flames and old feelings complicate their plans.",24.292,/w4ytu75uJ1b0AgPd0wLm7iZMsWJ.jpg,2025-11-12,A Merry Little Ex-Mas,False,6.321,81
False,/ryOtVdaYyz1HduChYyWPy9dJDB.jpg,"[27, 53]",1269021,en,Wake,"A struggling actress tracks down the star of a movie she hopes will be remade, only to uncover dark secrets.",24.1866,/nMcBXvnLqoTKXZnyEeYFOIBlwLX.jpg,2024-05-23,Wake,False,5.5,26
False,/nAxGnGHOsfzufThz20zgmRwKur3.jpg,"[27, 28, 53]",1233413,en,Sinners,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",24.1436,/qTvFWCGeGXgBRaINLY1zqgTPSpn.jpg,2025-04-16,Sinners,False,7.505,2939
False,/x2RS3uTcsJJ9IfjNPcgDmukoEcQ.jpg,"[12, 14, 28]",120,en,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",24.0816,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,2001-12-18,The Lord of the Rings: The Fellowship of the Ring,False,8.426,26629
False,/3tKQru5NO3bmExdfZhKsD2fUidC.jpg,[18],900786,en,Los Angeles,"""Los Angeles"" is the story of Jojo, a young mute, who thinks she hears God calling her to save the Baby Jesus. She packs five angels in a shoe shine kit and takes a one-way trip to Tampa, Florida, where she is picked up by Cash, an escaped convict. The two hit the road with the FBI on their tail. At different cities along the way, Jojo opens her shine kit, and the angels perform. Will Cash get to freedom? Will Jojo save the Baby Jesus? God only knows.",24.0668,/9hyuvKgd5qzNvmKNR6IPkxZ07h.jpg,2021-11-20,Los Angeles,False,5.0,1
False,/xXCuto8YVp5RFqBJ7yKmVmLOWpF.jpg,"[18, 10749]",597,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",27.681,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,1997-11-18,Titanic,False,7.903,26497
False,/cBgJJS19kVxedaLWPBbAi7Mh8wM.jpg,"[16, 28, 878, 53]",1376434,en,Predator: Killer of Killers,"While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers.",23.594,/2XDQa6EmFHSA37j1t0w88vpWqj9.jpg,2025-06-05,Predator: Killer of Killers,False,7.9,966
False,/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,"[27, 53]",756999,en,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",21.9113,/p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg,2022-06-16,The Black Phone,False,7.548,5517
False,/8f9dnOtpArDrOMEylpSN9Sc6fuz.jpg,"[12, 14]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",23.2812,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.8,21606
False,/pBdQ4iorzRV2G38mdS6rzrmUfMA.jpg,"[28, 10752]",840326,fi,Sisu,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him.",22.4604,/ygO9lowFMXWymATCrhoQXd6gCEh.jpg,2022-09-09,Sisu,False,7.399,2509
False,/vfbryKoLrisx8Xh37OaTjTyrFY0.jpg,"[36, 18]",760329,en,The Smashing Machine,"In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn.",23.4003,/mPuBDGrVIBGOymBxR6rO3iIvBSe.jpg,2025-10-01,The Smashing Machine,False,6.527,244
False,/fVgBU3KJAWHS55FPdbsZQ3YQG2Z.jpg,"[12, 14]",673,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",22.2232,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,2004-05-31,Harry Potter and the Prisoner of Azkaban,False,8.0,22563
False,/ujNMvDCrKVlVkDMzfaoBCaZJVuE.jpg,"[16, 12, 35, 14]",508422,ja,ペンギン・ハイウェイ,"A fourth-grader investigates the mysterious reason behind the sudden appearance of penguins in his village, which is somehow related to a power from a young woman working at a dental clinic.",21.9795,/wMJJk4kkXfqwP5W7wYHWvDXhTlw.jpg,2018-08-17,Penguin Highway,False,7.1,242
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",22.8855,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.235,31162
False,/mNUciC3vHhoskveYsO3hiFypqMz.jpg,"[53, 18]",1126336,en,Anniversary,"When Ellen and Paul’s son introduces his new girlfriend one lovely afternoon at their 25th anniversary party, no one suspects that it is the beginning of the end for this happy family. The new girlfriend is Liz, Ellen’s former student, who left the university, some years before, after Ellen called her out in class for her radical ideology.",23.1946,/sSdpXGBNt3mQzjZZVK6eV5NcPdc.jpg,2025-10-29,Anniversary,False,6.656,32
False,/rBjsoUKM0FDuAzYkRW3hd6UtHiq.jpg,"[27, 53]",1228246,en,Five Nights at Freddy's 2,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With the truth about what transpired kept from her, Abby sneaks out to reconnect with Freddy, Bonnie, Chica, and Foxy, setting into motion a terrifying series of events that will reveal dark secrets about the true origin of Freddy's, and unleash a long-forgotten horror hidden away for decades.",26.9352,/bYdANgEjbb3L1k1KpprAeZ6a5HN.jpg,2025-12-03,Five Nights at Freddy's 2,False,0.0,0
False,/AkbdGDAP1BzWPdarti8Kc4m8faz.jpg,[9648],231700,en,The Teckman Mystery,A fiction writer begins working on a biography of a pilot who went down during the test flight of a new plane and finds himself soon involved in a series of murders.,10.9437,/ucXpf57dGmY3YxRzkhuqo87TfP4.jpg,1954-10-27,The Teckman Mystery,False,5.9,17
False,/3Gjo73aMqNWxNdBa7PeEj7AXJ3E.jpg,"[16, 35, 12, 53]",1107216,fr,Falcon Express,"When a train unexpectedly starts up, taking only pets with it, the animals discover that Hans, a badger with a grudge is behind it all. While the crash seems inevitable, the animals can count on Falcon, a roguish Raccoon who will do anything to save them.",23.1261,/xSibLTRfsUQagQnbOQLjp5oGbcq.jpg,2025-07-02,Pets on a Train,False,6.9,28
False,/z2WjRzdsP5pChOjFADIXXfd5XpZ.jpg,"[28, 18, 35]",66245,ta,அருணாச்சலம்,"Arunachalam, the son of a  prominent village elder, discovers the truth about his past.",24.3841,/vplqDhbUk5GMPUosMuQy91NePxv.jpg,1997-04-10,Arunachalam,False,7.3,28
False,/cT9ZfwoPDk8JbgkessmQgxAWiaM.jpg,"[28, 878, 53]",1071585,en,M3GAN 2.0,"After the underlying tech for M3GAN is stolen and misused by a powerful defense contractor to create a military-grade weapon known as Amelia, M3GAN's creator Gemma realizes that the only option is to resurrect M3GAN and give her a few upgrades, making her faster, stronger, and more lethal.",23.4321,/4a63rQqIDTrYNdcnTXdPsQyxVLo.jpg,2025-06-25,M3GAN 2.0,False,7.378,989
False,/dqK9Hag1054tghRQSqLSfrkvQnA.jpg,"[18, 28, 80, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",23.4494,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,2008-07-16,The Dark Knight,False,8.524,34739
False,/pk1zexoUCtjFs761W48QyIPzwCj.jpg,"[12, 80, 10751, 35]",425148,en,Show Dogs,"Max, a macho, solitary Rottweiler police dog is ordered to go undercover as a primped show dog in a prestigious Dog Show, along with his human partner, to avert a disaster from happening.",20.5251,/2dvxCBUfDG2cAdkA921rERxhtcp.jpg,2018-05-18,Show Dogs,False,6.0,253
False,/yGByIyqgJerCw7AAphTrTAlrdkJ.jpg,"[28, 10752, 53, 36]",1328803,en,Prisoner of War,British RAF Wing Commander James Wright is captured by the Japanese during WWII and forced to fight in brutal hand-to-hand combat. The Japanese soldiers get more than they bargained for when Wright’s years of martial arts training in Hong Kong prove him to be a formidable opponent.,21.323,/1XET89sjRm9mUuHXhGIlKTNd5uD.jpg,2025-09-19,Prisoner of War,False,7.2,123
False,/gf5ahmfnGuM02RJyoETKQXTLft0.jpg,"[18, 10751]",14635,en,The Rookie,"Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go.",29.0531,/gNmLsseIs6thkBKne91iQZDGyBT.jpg,2002-03-25,The Rookie,False,6.811,475
False,/cc48kfehVAkgG73BsPcFLMoxa8h.jpg,"[80, 18]",1272166,en,Ballad of a Small Player,"Amid the glittering casinos of Macau, a gambler running from his past — and his debts — becomes fascinated by an enigmatic woman at the baccarat table.",21.5914,/yiXpXNiBWENaSJmdKfoT5DU0bL4.jpg,2025-10-15,Ballad of a Small Player,False,5.815,205
False,/cc48kfehVAkgG73BsPcFLMoxa8h.jpg,"[80, 18]",1272166,en,Ballad of a Small Player,"Amid the glittering casinos of Macau, a gambler running from his past — and his debts — becomes fascinated by an enigmatic woman at the baccarat table.",21.5914,/yiXpXNiBWENaSJmdKfoT5DU0bL4.jpg,2025-10-15,Ballad of a Small Player,False,5.815,205
False,/gFl2G8beHDD5jjKmEFwmzygrUFS.jpg,"[18, 35]",1208348,en,Rental Family,"An American actor in Tokyo struggles to find purpose until he lands an unusual gig: working for a Japanese 'rental family' agency, playing stand-in roles for strangers. As he immerses himself in his clients' worlds, he begins to form genuine bonds that blur the lines between performance and reality.",22.4121,/1eo018cuyn0EDbR4C7yx74YEr8k.jpg,2025-11-20,Rental Family,False,7.4,11
False,/rOmUuQEZfPXglwFs5ELLLUDKodL.jpg,"[28, 35, 14]",845781,en,Red One,"After Santa Claus (codename: Red One) is kidnapped, the North Pole's Head of Security must team up with the world's most infamous tracker in a globe-trotting, action-packed mission to save Christmas.",21.2832,/cdqLnri3NEGcmfnqwk2TSIYtddg.jpg,2024-10-31,Red One,False,7.032,2736
False,/zOpe0eHsq0A2NvNyBbtT6sj53qV.jpg,"[28, 878, 35, 10751]",939243,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",22.5443,/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,2024-12-19,Sonic the Hedgehog 3,False,7.643,3028
False,/7tbeoSTWW2cWPecjQo9fcdf0Hzv.jpg,"[12, 14]",672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",21.3997,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,False,7.7,22994
False,/afVowAl99Vqjo3Ji6RyFI17Tk5r.jpg,"[35, 36]",145341,pl,Pułkownik Kwiatkowski,"Military doctor Kwiatkowski, serving in a barracks hospital on the Western Territories, is rewarded with a week’s leave after successfully operating on Colonel Kiziora of the UB. He and his friend steal a truck bound for Warsaw, where among the ruins of his former home he meets his prewar neighbor Krysia, instantly falls in love, and, after a brawl with a Russian officer at a dance in the surviving “Polonia” hotel, pretends to be a high-ranking UB colonel to save face.",22.5227,/q6Jb1IdOJ8k7QO9vk3tJkaMGyIF.jpg,1996-05-10,Colonel Kwiatkowski,False,6.7,30
False,/wSdWEc1G3OUWg8HAzNLqOZ9Gd43.jpg,"[28, 878, 12]",986056,en,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",21.4377,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,2025-04-30,Thunderbolts*,False,7.311,2914
False,/rCwzI7prQhPMRxOY2r5x7Zb34Yq.jpg,[18],1108336,fr,Diamant brut,"Liane, 19 years old, daring and fiery, lives with her mother and little sister under the dusty sun of Fréjus in the South of France. Obsessed with beauty and the need to become “someone”, she sees reality TV as her opportunity to be loved... Fate smiles upon her when she auditions for “Miracle Island”.",21.2104,/eEF2q2e3vntpKsHa4hQfaF0CVR8.jpg,2024-10-09,Wild Diamond,False,6.4,82
False,/168dp7vy3kwOehcMpFaLOfB52NV.jpg,"[27, 53, 9648]",1330421,en,Bone Lake,"A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.",20.2492,/sGo5ti82LlydAZrvcsaj31iPuEI.jpg,2025-10-02,Bone Lake,False,6.0,68
False,/heMsXGykub43tU79I9hv6T1vHRc.jpg,"[18, 10749]",1470086,tl,Ligaw,"A sultry woman who charms the hearts of men in a remote province. Dolores, a devoted wife to her paraplegic husband, falls for a young mountaineer. What begins as a reckless escape turns into an affair drenched in passion and secrecy.",18.3947,/yc8V3KEnhvPrzXpdYTXdTvjpOb5.jpg,2025-05-09,Ligaw,False,6.0,5
False,/40Wtp7kMG6mZ4d5T1jfrd8qrvD4.jpg,"[16, 35, 14, 12, 10751]",808,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",21.2775,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-18,Shrek,False,7.8,18131
False,/oBcvmHD7lbaX8RZ7NXvO05fIJef.jpg,"[10749, 18, 35]",1355666,ko,고백의 역사,A lovestruck teen plans to win the school heartthrob by going from curly to straight hair — until a new transfer student changes everything.,13.5911,/e7jStO2xfBUAUK37LbINHd1qtgy.jpg,2025-08-28,Love Untangled,False,8.42,131
False,/c1oFbGc89FVZ4KvAe8riNJ8lPX1.jpg,"[35, 9648, 80]",812583,en,Wake Up Dead Man: A Knives Out Mystery,"When young priest Jud Duplenticy is sent to assist charismatic firebrand Monsignor Jefferson Wicks, it’s clear that all is not well in the pews. After a sudden and seemingly impossible murder rocks the town, the lack of an obvious suspect prompts local police chief Geraldine Scott to join forces with renowned detective Benoit Blanc to unravel a mystery that defies all logic.",21.0433,/s353N9qz0RvmwGT8v8jDRQz0T9i.jpg,2025-11-26,Wake Up Dead Man: A Knives Out Mystery,False,7.8,4
False,/ajIRfvb5MkpH8spMJ5OCyg2enVS.jpg,[27],1561969,hi,बारामूला,A cop's inquiry into child kidnappings unravels chilling secrets as supernatural events endanger his family and the peaceful town of Baramulla.,18.6496,/xm5ER19nTk7iuWFaiNRUYe3Zlz.jpg,2025-11-06,Baramulla,False,5.273,22
False,/2AI3pSt5sbAEav6isVDIeCuiZql.jpg,[18],46853,it,Maladolescenza,"Laura and Fabrizio have been meeting every summer in the forest by her parent's summer home. Fabrizio is a solitary boy with only his dog for company; Laura a sweet but unconfident child. This summer new aspects enter into their story as both are growing up. Laura is falling in love with Fabrizio, while he displays a new sexual awareness of her masked by his malice. Things develop further when they meet Sylvia who, unlike the innocent Laura, is confident and assertive. Fabrizio develops a fascination with her, eventually bribing Laura to fetch her to the forest to join them in play.",15.1893,/nu5uj47KSF73VPEiIRYdPLJ96j7.jpg,1977-05-17,Playing with Love,False,5.131,84
False,/pKIRUTnwY3YYU9urSdsuobdcliP.jpg,"[28, 12, 53]",1109086,hi,वॉर 2,"Years ago Agent Kabir went rogue, became India’s greatest villain ever.  As he descends further into the deepest shadows... India sends its deadliest, most lethal agent after him, Agent Vikram  A Special Units Officer who is more than Kabir’s equal and a relentless Terminator driven by his own demons, determined to put a bullet into Kabir’s skull.",20.0194,/2Yc8Kl2ldPpDzLrG2M5Ddv62FXB.jpg,2025-08-13,War 2,False,5.535,43
False,/6CdrnONBaZsmoEMTn0A4S2Nj4t5.jpg,[99],1422166,en,The Age of Disclosure,"Director Dan Farah got 34 senior members of the U.S. Government, military, and intelligence community to come on camera. He says they reveal an 80 year cover-up of the existence of non-human intelligent life and a secret war amongst major nations to reverse engineer technology of non-human origin. The film explores the profound impact the situation has on the future of humanity, while providing a look behind-the-scenes with those at the forefront of the bi-partisan disclosure effort.",20.9152,/rVTGlKuJUeqgmznxhlpKDKClili.jpg,2025-11-21,The Age of Disclosure,False,7.769,13
False,/nAxGnGHOsfzufThz20zgmRwKur3.jpg,"[27, 28, 53]",1233413,en,Sinners,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",24.1436,/qTvFWCGeGXgBRaINLY1zqgTPSpn.jpg,2025-04-16,Sinners,False,7.505,2939
False,/yth78N88nwokepnOe5atwPGfTL1.jpg,"[28, 80, 53]",1382406,zh,惊天大营救,A veteran Muay Thai expert goes on a take-no-prisoners mission of revenge after his wife and daughter are brutally murdered by mysterious forces.,20.2481,/nML8rOI4GOiiEsXgknuhZeUF8M7.jpg,2024-12-05,Striking Rescue,False,7.4,142
False,/oFQilRMEq6yQbtMPxIYWpXeQ5ZN.jpg,"[53, 80]",291805,en,Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",21.0267,/A81kDB6a1K86YLlcOtZB27jriJh.jpg,2016-06-02,Now You See Me 2,False,6.826,11185
False,/cvH1gNIMRITdLzoWv1HNAbRyH3n.jpg,"[35, 10749]",2105,en,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",20.7548,/5P68by2Thn8wHAziyWGEw2O7hco.jpg,1999-07-09,American Pie,False,6.598,8034
False,/yth78N88nwokepnOe5atwPGfTL1.jpg,"[28, 80, 53]",1382406,zh,惊天大营救,A veteran Muay Thai expert goes on a take-no-prisoners mission of revenge after his wife and daughter are brutally murdered by mysterious forces.,20.2481,/nML8rOI4GOiiEsXgknuhZeUF8M7.jpg,2024-12-05,Striking Rescue,False,7.4,142
False,/9QusGjxcYvfPD1THg6oW3RLeNn7.jpg,"[28, 12, 14]",297802,en,Aquaman,"Half-human, half-Atlantean Arthur Curry is taken on the journey of his lifetime to discover if he is worth of being a king.",20.2942,/ufl63EFcc5XpByEV2Ecdw6WJZAI.jpg,2018-12-07,Aquaman,False,6.871,14586
False,/wSJHuSD7ojzoXifWjOAjxV7UpEL.jpg,"[10751, 16, 10402, 12]",354912,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",20.0051,/6Ryitt95xrO8KXuqRGm1fUuNwqF.jpg,2017-10-27,Coco,False,8.201,20442
False,/8ODNt5olCeIqBYTP3GgXEQYTfeX.jpg,"[18, 27, 878]",933260,en,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",19.7859,/sjBM33NBPT8jDj9YNd8Vnegn2DS.jpg,2024-09-07,The Substance,False,7.143,5372
False,/h4HSZjOeAoHQ3qPuy6x9Cyr69bS.jpg,"[35, 18, 10749]",1267905,en,The Roses,"Life seems easy for picture-perfect couple Ivy and Theo: successful careers, a loving marriage, great kids. But beneath the façade of their supposed ideal life, a storm is brewing – as Theo's career nosedives while Ivy's own ambitions take off, a tinderbox of fierce competition and hidden resentment ignites.",20.2544,/98n5HnCJ5LnXKIMNP9SBfVNyxCE.jpg,2025-08-27,The Roses,False,6.8,358
False,/5SVRVwBfHCIkffiq0MmbdvnHWSz.jpg,[53],1290159,en,A House of Dynamite,"When a single, unattributed missile is launched at the United States, a race begins to determine who is responsible and how to respond.",20.2506,/AiJ8L90ftPAwVf3SDx7Fj9IMZoy.jpg,2025-10-02,A House of Dynamite,False,6.377,827
False,/jLbpgkxA5PSgzmcszT8yCOyPkgf.jpg,"[12, 14]",675,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",20.1134,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,2007-07-08,Harry Potter and the Order of the Phoenix,False,7.7,20301
False,/1pmXyN3sKeYoUhu5VBZiDU4BX21.jpg,"[16, 878, 10751, 12, 18]",1184918,en,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",19.7127,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,2024-09-12,The Wild Robot,False,8.317,5516
False,/xsO1Qgru8sETLTcVla8MrqxOVr0.jpg,"[36, 18]",1214931,en,Nuremberg,"In postwar Germany, an American psychiatrist must determine whether Nazi prisoners are fit to go on trial for war crimes, and finds himself in a complex battle of intellect and ethics with Hermann Göring, Hitler's right-hand man.",20.0656,/fi7GXCxe0hIQRWwvIkZ1wI3fCHk.jpg,2025-11-06,Nuremberg,False,7.3,23
False,/pKIRUTnwY3YYU9urSdsuobdcliP.jpg,"[28, 12, 53]",1109086,hi,वॉर 2,"Years ago Agent Kabir went rogue, became India’s greatest villain ever.  As he descends further into the deepest shadows... India sends its deadliest, most lethal agent after him, Agent Vikram  A Special Units Officer who is more than Kabir’s equal and a relentless Terminator driven by his own demons, determined to put a bullet into Kabir’s skull.",20.0194,/2Yc8Kl2ldPpDzLrG2M5Ddv62FXB.jpg,2025-08-13,War 2,False,5.535,43
False,/7Q2CmqIVJuDAESPPp76rWIiA0AD.jpg,"[28, 12, 18]",1011477,en,Karate Kid: Legends,"After a family tragedy, kung fu prodigy Li Fong is uprooted from his home in Beijing and forced to move to New York City with his mother. When a new friend needs his help, Li enters a karate competition – but his skills alone aren't enough. Li's kung fu teacher Mr. Han enlists original Karate Kid Daniel LaRusso for help, and Li learns a new way to fight, merging their two styles into one for the ultimate martial arts showdown.",19.7728,/AEgggzRr1vZCLY86MAp93li43z.jpg,2025-05-08,Karate Kid: Legends,False,7.097,965
False,/2Ve7sjxLb3rKG8qJ1t7QEuNI0UM.jpg,[18],1241742,tl,EKS,"Three compelling stories in one erotic experience. Yen Durano plays three different women in three titillating stories. In a collaboration of three directors: Roman Perez, Jr., Sigrid Polon, and Omar Deroca.",19.8571,/gcK3HgN6IHNOviXnX11W6aFLTGv.jpg,2024-03-01,EKS,False,3.2,5
False,/28RCF4E94E9U7W4nBzpUWnoS2HJ.jpg,[18],63319,fr,Belle épine,"After the death of her mother, 17-year-old Prudence finds herself living alone in her Paris apartment.  Then she meets Maryline, a rebel of her own age, who introduces her to the thrills of motorcycle racing on the biker circuit at Rungis.  Prudence’s newfound lease of freedom becomes complicated when she falls for a boy Franck who wastes no time in taking advantage of her naivety...",19.8541,/22MXstSxbiKCjAqHHmNkxvZEYIp.jpg,2010-11-10,Belle épine,False,5.446,56
False,/1w8kutrRucTd3wlYyu5QlUDMiG1.jpg,"[12, 10751, 16]",762509,en,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",19.2389,/lurEK87kukWNaHd0zYnsi3yzJrs.jpg,2024-12-18,Mufasa: The Lion King,False,7.347,2447
False,/7NRGAtu8E4343NSKwhkgmVRDINw.jpg,"[27, 53]",507089,en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",19.7498,/4dKRTUylqwXQ4VJz0BS84fqW2wa.jpg,2023-10-25,Five Nights at Freddy's,False,7.4,4627
