adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/ucoQdA7OTeGrhgVo0ii7rNEn2le.jpg,"[18, 28, 36]",98344,zh,賽德克‧巴萊：太陽旗,"An indigenous clan-based people living in harmony with nature find their way of life threatened when violent interlopers from another culture arrive, intent on seizing their natural resources and enslaving them. Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag is Part one of the two-part, four-hour Taiwanese edition of the film Warriors of the Rainbow.",2.3166,/xDgmCasmrbzPDyJO4Ngg01YsIIv.jpg,2011-09-09,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,False,7.3,109
False,/iztBobQ1Q0QCg5BOrTu1fcWLRm6.jpg,"[28, 53]",1179684,nl,Amsterdamned II,"After 37 years, the canals of Amsterdam are once again turning blood red. Tara Lee is a young ambitious detective with the Amsterdam police force who is confronted by a number of gruesome incidents around the canals. She enlists the help of  Visser, a retired detective who once nabbed a serial killer stalking those same canals. They face an adversary who seems to possess superhuman powers.",1.765,/9TDjAguXIcEVNsD4iP0sww5yNg.jpg,2025-12-04,Amsterdamned II,False,0.0,0
False,,[14],797716,en,The Magnificent Raiders of Dimension War One,"A collection of rogues must gather information on a mysterious extra-dimensional threat to the galaxy in the 43rd century, and prepare a defense while fending off the first wave of attacks from horrific beings.",1.93,/grvdsNcfpWzpPO3qREUEDX12c3.jpg,2025-12-06,The Magnificent Raiders of Dimension War One,False,0.0,0
False,,[27],1411520,en,Queen of the Rats,"An emerging noise rock band in the 2000s music scene of Providence, RI tries to secure a gig at a local, nationally renown warehouse venue. As tensions flare and stakes rise, they become embroiled in a battle with the venue's owner, the mafia, and a Lovecraftian cosmic horror.",2.0488,/lbINKc5DkXp7WmCKEJ2O8XU95sr.jpg,2025-12-12,Queen of the Rats,False,0.0,0
False,/i52IygDDG7gwhxRTmOpXNOe6pgt.jpg,"[35, 18, 10749]",1290377,he,קרוב אלי,"When Eden's brother tragically dies, her grief spirals into obsession after discovering his secret girlfriend.",1.9308,/m1NwODWETL07QlMyNNmzK7M2RUd.jpg,2024-09-19,Come Closer,False,6.1,7
False,/iCUYNsFbNnbiUzOA7MeFOfV8DYX.jpg,[18],1509573,tl,"Meet, Greet & Bye","A mother, who loves watching K-dramas, decides to stop her chemo treatment after losing hope of getting better. Her only dream before dying is to meet her ultimate K-drama idol, who is visiting Manila for a series of events. Her four children agree to work together with the condition that once their mother meets their idol, she will undergo therapy before her time runs out.",1.882,/7gEBNzmaTiBVG3g0eUDPU3kPbcc.jpg,2025-11-12,"Meet, Greet & Bye",False,7.0,1
False,/oncfGGuDK4WCaIGtqHevJYsYvks.jpg,"[10749, 35, 10770]",1415117,en,Paws in the City,"Issa is a social media whiz on the rise. But when a mishap on her watch accidentally ruins a young starlet’s career, making Issa the most unemployable social media manager in Manhattan, she has no choice but to take the first job she can find—caring for Camila, a glossy-maned and capricious dachshund diva. While ferrying Camila from playdates to pet psychics, Issa realizes the dog’s bark is worse than her bite—much like Camila’s attractive, yet reclusive owner, Theo. What starts as a way to keep a roof over her and her 14-year-old sister’s heads turns into an opportunity for Issa to showcase her skills and reunite her family; it also might be the key to her success in life and love.",1.9127,,2025-12-06,Paws in the City,False,0.0,0
False,/hyQPfCbALQmi0FQc2vLFyfENpHM.jpg,"[12, 16, 35, 10751, 14]",680770,fi,Fleak,"When 12-year-old Lauri tries too hard to get his older siblings’ attention he falls badly and loses his ability to walk. Now Lauri is stuck at home, lonelier than he ever was. Just then a helpful furry creature from another dimension appears and takes him on a fantasy adventure. In the other dimension Lauri trades his shadow for being able to walk again, but the shadow becomes a goofy, all-eating monster who follows Lauri back to his world. To beat the monster Lauri needs to team up with his siblings and give up his ability to walk. However, Lauri is now determined to learn to walk again and he has his siblings beside him - and that’s what really matters.",1.9105,/xfTB0HLxD1mwoFTHWhQrxJI1Q5n.jpg,2025-08-06,Fleak,False,7.2,5
False,/7OLv43YfOZqmtkUx2nainnS3OiO.jpg,[],1546071,ja,むっちり未亡人　暴かれた秘め事,"Three years have passed since Akane lost her husband, but she still hasn't been able to forget him and lives a lonely life. Her father-in-law and mother-in-law encourage her to remarry, a college junior confesses his love to her, and even her husband's lover shows up...",2.4588,/ynZoXMAR2pksaExz82vpOBGZj6A.jpg,2025-09-05,Mutchiri mibōjin abaka reta himegoto,False,0.0,0
False,,[18],1496106,sr,Izlet,"The film ""Izlet"" is an adaptation of the novel of the same name from 1957, written by the famous and respected artist, painter, film director and writer Mica Popovic.",1.8775,/9O03iPFkNmJCmwDhGxHouHD4B0R.jpg,2025-12-21,Wanderlust,False,0.0,0
False,/wYRdaA5XIXJqFDHoTXfvW19mJnU.jpg,[18],1178602,de,Miroirs No. 3,"On a weekend trip to the countryside, Laura miraculously survives a car crash. Physically unhurt but deeply shaken, she is taken in by a local woman who witnessed the accident and now cares for Laura with motherly devotion. When her husband and adult son also give up their initial resistance to Laura's presence, the four of them slowly build up some family-like routine. But soon they can no longer ignore their past...",2.2675,/rLQZtoJaZb85u4M3wPjrlVGrW1Q.jpg,2025-08-27,Mirrors No. 3,False,6.5,17
False,/4OniDrQpsCFvZxE64J9HkygkqbX.jpg,"[10749, 36]",1088140,zh,那張照片裡的我們,"Set in 1977 Zhongli, Taiwan, amidst election turmoil, photographer Hsien-ying forms deep connections with Korean Taekwondo coach Chin Hao-hsi and childhood friend Hung-kuo. Encouraged to chase her dreams, Hsien-ying faces hesitation and tragedy as political chaos and personal loss reshape her life and perspective.",1.8456,/yUB7Jb8qqvLck8xzpfLh7C54mh.jpg,2025-12-24,The Photo from 1977,False,0.0,0
False,/dqmx6rDqozojVxhAn290xwfeQlT.jpg,[10751],1273554,fi,Supermarsu ja suuri huijaus,"A little girl has secret superpowers but can’t use them when a highway project is threatening the nearby forest. Desperate to save it, she invents an elaborate lie about an endangered flying squirrel inhabiting the woods.",1.83,/rDBsWSo9wUfnNQScFmBaQRFkkkC.jpg,2025-12-19,Super Furball and the Lying Squirrel,False,0.0,0
False,/zfjbzbB9Y421DK62XxJCiL2yGhD.jpg,"[16, 12, 10751]",944931,de,Heidi - Die Legende vom Luchs,"When eight-year-old Heidi saves a lynx family and their home from a greedy businessman, she gets her grandfather to come clean with the village community, and she realizes that her beloved little lynx belongs with his family in the wild just as she belongs with her grandfather in the mountains.",1.9151,/bFyjQ3tlbElWrO3YBwb49KCjmyQ.jpg,2025-06-26,Heidi: Rescue of the Lynx,False,7.2,4
False,/A8VQYc6zKbttknUt2syjjqRk5zM.jpg,[99],1554946,hu,Fordult sorsok,A documentary about an exhibition and the people behind it.,1.5597,,2025-12-17,Converted,False,0.0,0
False,,[18],1538383,id,Mengejar Restu,"Fais was impressed by Ahmad, an 11-year-old boy, who visited the Al-Mubarak Tahfiz Al-Quran Islamic Boarding School with his grandparents. The visit was memorable for Faiz, the son of the owner of the Islamic boarding school, who remembered his father's will to continue the struggle of the Islamic boarding school.",1.7759,/jt8RdQrpaqwnTGsfMvpSn8yuAmp.jpg,2025-12-11,Mengejar Restu,False,0.0,0
False,/akyiMkxXAIW7Jpshu9yb3228WAj.jpg,"[18, 14]",1245685,de,Stiller,"1950. James White, an American traveller, is arrested at the Swiss border. The police take him into custody, convinced he is Anatol Stiller, a promising Swiss sculptor who vanished seven years earlier after being accused of serving communist ideology. Despite the mounting evidence against him, James White continues to assert that he is not the man they are looking for. As the investigation tightens around him, Stiller’s ex-wife is called by police to testify and untangle the truth from the lies. Is James White really the man he claims to be?",1.788,/vHaXpPwhyWInMWtY0eJRC82amj5.jpg,2025-10-16,I'm Not Stiller,False,8.3,3
False,/ol2xAdFJa9Lvf70HtaBIiapMC7x.jpg,"[12, 16, 35, 10751]",587357,en,Miss Moxy,"Miss Moxy and her cat friends look down on everyone who is ""different"". One day she goes to France with her beloved human Joosje (8) and her parents. Landlady Rita wants desperately to win the Animal’s Got Talent show with her dog Tuur. She sees the musical Miss Moxy and when the family needs to go home, she kidnaps her. Miss Moxy escapes. On the way, she meets two unlikely travel companions: Ayo, an old swallow and Tuur. During their joint adventures Miss Moxy comes to realise that her old opinions are misguided and understands what true friendship means.",1.7601,/ovx9TdQmMGl11q23aQ6dxEIhGhh.jpg,2025-06-06,Miss Moxy,False,8.3,3
False,/cNLzolOIZfqlx4XclQg94DPSjEj.jpg,"[18, 10752, 53]",1069200,ar,المعلم,A Palestinian school teacher struggles to reconcile his life-threatening commitment to political resistance with his emotional support for one of his students and the chance of a new romantic relationship with a British volunteer worker.,2.0073,/poc85VCujrBbE8VndLCUKYVMp7S.jpg,2024-05-16,The Teacher,False,6.0,8
False,/tql3kTLmF2FFeSVIlafFJiZfcfk.jpg,"[53, 9648, 80]",1415974,hi,रात अकेली है: भाग २ - बंसल हत्याकांड,"When members of the Bansal family are found murdered, Inspector Jatil Yadav uncovers a trail of greed, betrayal and secrets tied to a deadly conspiracy.",1.7134,,2025-12-19,Raat Akeli Hai: The Bansal Murders,False,0.0,0
False,/8eE1EBfxu7yXFO2gRsWunrSRMCx.jpg,[18],1192319,pl,Camper,"Robert and Klaudia are a young Polish couple stuck in a rut, wondering what to do with their careers and relationship. When Klaudia’s old friend, Filip, shows up along with eccentric Wera, they purpose them a mutual Eurotrip. It might be the spark they all need to find out what they really want to do so they hit the road where they reevaluate their lives, loves and future plans.",1.6653,/its1aqxjI1WK6vN6A2ECpENxfTz.jpg,2025-12-12,Camper,False,0.0,0
False,/fpyBzt8VzdJdDQ60oQMaMLI8o6M.jpg,"[35, 10749]",1401339,pt,Sexa,,1.5169,/1IAaBE5cXURnvf7PvWddEaYSKH.jpg,2025-12-11,Sexa,False,0.0,0
False,/iRAW8WhFd1XOEEwAdZ0dZfpWURq.jpg,[18],999689,cn,眾生相,A gay man impersonates men he has had sex with and brings this new persona with him to his next hook-up. Only by pretending to be someone else can he be truly himself.,1.4128,/7v5AqhHdRdozh2IAJj4hYSqu9nz.jpg,2025-11-26,Queerpanorama,False,0.0,1
False,/ntnPnUuOOV4NXtfpJcpO1FnYS6Z.jpg,[53],1381155,es,Frontera,"1943. Franco has blocked the path of the Jews fleeing Nazi oppression over the Pyrenees mountains. At the border crossing in a small village, Manel Grau, a civil servant with a Republican past, decides to go against the orders of his superiors and aid the refugees across the border, with the help of Juliana, a fellow inhabitant of the village, and Jérome a French smuggler. Between them, they will start a crusade to help as many Jews as they possibly can. It is then that Manel will find himself embroiled in a dangerous odyssey. One that will awaken in him and his wife, Mercè, old ghosts of the still-recent Spanish Civil War",2.0312,/jKMs61W68I40wZt4w4FmmXYjbGM.jpg,2025-12-12,Frontier,False,0.0,0
False,,[35],1533843,ru,Невероятные приключения Шурика,"Shurik, like Forrest Gump, will tell the amazing story of his love, traveling through legendary Soviet films and modern memes. He will be helped by Chebubu, a new character, ""from childhood, but from 2025"" and the king of pop music, Filippino-Kirkorino.",1.4469,/5y6645AY1vIWoEANDBr6FLtZbhL.jpg,2025-12-11,Невероятные приключения Шурика,False,0.0,0
False,/ix3jEwl1OJFzWWdxtkLwZ5cH7pI.jpg,"[18, 10749]",38336,ru,Стиляги,"In this hit Russian musical, a group of friends flaunts Soviet authority in 1950s Moscow by embracing jazz. When Communist Mels falls for Polly, a free-spirited jazz fan, he risks losing his party membership by associating with her rebellious crew.",1.6031,/ongsJQScENi8QPrt8hXIjh0PKR.jpg,2008-12-25,Hipsters,False,6.5,107
False,/wfP2iVp5K7Qm72V4vegAVfi6tl5.jpg,"[18, 10749]",1104331,ko,폭설,"Su-an, a performing arts high school student, becomes close with Seol, an actress and celebrity. During a trip, they realize that they have feelings for each other. However, misunderstandings pile up too much, and Seol leaves Su-an. Su-an later becomes an actress and returns to the winter sea, longing for Seol.",1.7395,/3OstQ5RkBTwkYFSpRm8WfhUuGYG.jpg,2024-10-23,Heavy Snow,False,6.7,12
False,/asTkk18WfdHRgoxgNEk1qgUFOoG.jpg,"[18, 14, 10749]",1147867,ta,ஜீனி,,1.2396,/pNCkjOeV7bTX4ZsV7RuaWCex4yg.jpg,2025-12-12,Genie,False,0.0,0
False,/nPfCwuXOVoCzjJnj0bYDcKQrJqC.jpg,"[27, 9648, 53]",1465986,en,Man Finds Tape,"Pulled in by a series of strange and unexplainable video clips, a brother and sister team up to investigate the events captured in the footage, only to discover a shocking secret that’s overtaking their small-town Texas community.",1.9862,/nWUcPpuSkSkBZoHUXlwX86bCIVc.jpg,2025-12-05,Man Finds Tape,False,0.0,0
False,/4OniDrQpsCFvZxE64J9HkygkqbX.jpg,"[10749, 36]",1088140,zh,那張照片裡的我們,"Set in 1977 Zhongli, Taiwan, amidst election turmoil, photographer Hsien-ying forms deep connections with Korean Taekwondo coach Chin Hao-hsi and childhood friend Hung-kuo. Encouraged to chase her dreams, Hsien-ying faces hesitation and tragedy as political chaos and personal loss reshape her life and perspective.",1.8456,/yUB7Jb8qqvLck8xzpfLh7C54mh.jpg,2025-12-24,The Photo from 1977,False,0.0,0
False,,[],1567113,el,Τα Κάλαντα των Χριστουγέννων,,1.4835,/ee9udvVF4zQcmMupYrsHCjPgMI5.jpg,2025-12-04,Τα Κάλαντα των Χριστουγέννων,False,0.0,0
False,,"[28, 53]",1482791,en,Son of the Soil,"Nigerian soldier Zion Ladejo, haunted by his past, returns home after his sister's tragic death. Determined to uncover those responsible, he embarks on a vengeful path, while seeking redemption for his own actions.",1.5046,,2025-12-05,Son of the Soil,False,0.0,0
False,,[99],1546795,nl,Aap tot Aap,,1.4108,/nvocS9ahPRHkV1rRcfqZ9wxegWu.jpg,2025-12-13,Aap tot Aap,False,0.0,0
False,/nJuvjdbdCOwosvnOyPrcNmJr97h.jpg,"[35, 18, 10402]",1400743,mk,Диџеј Ахмет,"15-year-old Ahmet, from a remote Yuruk village in North Macedonia, finds refuge in music while navigating his father’s expectations, a conservative community, and his first experience with love — a girl already promised to someone else.",1.4932,/pYrGVzVMzQ2Urc7JNsao18lQS9O.jpg,2025-08-28,DJ Ahmet,False,6.9,4
False,,[99],1563190,it,LA FORZA DEL DESTINO,,1.4179,/pNdqX47tvC8Iu8d4Fus8cAvQCbW.jpg,2025-11-02,LA FORZA DEL DESTINO,False,0.0,0
False,,[878],1503040,ja,ロマンティック・キラー,"A gaming-obsessed teen must reignite romance energy for a fading magic realm by dating within a month. Forced into proximity with three charming suitors, will she dodge love's chaos—or embrace unexpected heartbeats to reclaim her mundane life?",1.363,/8v37oFeAveM0Y3WSgIyHphWpW5x.jpg,2025-12-12,Romantic Killer,False,0.0,0
False,/yY5BIZH3sK1h65KDd525c85gLXP.jpg,"[16, 10751, 12]",947520,fr,"Mary Anning, chasseuse de fossiles","England, 19th century. 12-year-old Mary is passionate about the fossils that she collects and sells with her father. When he accidentally dies near the fossil cliffs, Mary, her brother and her mother struggle to make the payments for the family house, meaning they will probably have to leave the seaside that Maëlys loves so much. But her father left a mysterious message: what was it that he saw on the cliffs before he died? With some help from her friends, Mary will fight to save her home and continue to do what she loves, searching for fossils, in the midst of a society where girls should not ​“behave like men”. Mary doesn’t know it yet, but she’s going to go down in history…",1.8581,/nsgQfSWqkrZ2Pyy55gKkevdiGY1.jpg,2025-09-17,Mary Anning,False,0.0,0
False,/e0z1lFuOLuQibEKtodWbUdI9jL5.jpg,[99],1516391,en,Cover-Up,"For the past six decades, Seymour Hersh has been at the front lines of political journalism in the U.S. This arresting documentary, released at a crucial moment for the freedom of the press, tells the wide-ranging story of this breakthrough reporter.",1.3162,/8I7fIZ4yVWrQldZ0yMv7DM0h9Kv.jpg,2025-12-19,Cover-Up,False,0.0,0
False,/ufE6KfbzXp3RORaSjYgFWOYRFEA.jpg,[10749],1547929,en,The Christmas Baby,"When a baby boy shows up on their doorstep days before Christmas with a note written specially for them, Erin and Kelly must learn how to navigate their new relationship and career dynamics while unexpectedly caring for a newborn.",1.6924,/CXvHKAYjhqk3CuvArUl6arRssN.jpg,2025-12-04,The Christmas Baby,False,0.0,0
False,/pClZVluNW1ZNi9BJij8FxmI6Dsp.jpg,[99],977168,fr,Bardot,"An intimate look at the life of international icon Brigitte Bardot. With exclusive access and the full support of Brigitte Bardot and her team, we will uncover her life, with its hardships, trials and struggles, her work and her legacy.",1.4445,/zOYIJhhzPL1iCtanG3kzm8olt6s.jpg,2025-12-03,Bardot,False,0.0,0
False,,"[10751, 14, 12, 35]",1446948,ru,Снеговик,"The evil sorceress destroys Santa Claus' staff, and now the New Year is under threat, because Santa Claus disappears without his staff. Only the Snowman can save the holiday and fix everything.",1.5623,,2025-12-11,Snowman,False,0.0,0
False,/bXZcSDQoyXlzzUw9qxjZjiUSYov.jpg,"[35, 10749]",1441563,en,My Secret Santa,"A vivacious single-mom in need of a job decides to disguise herself as a man in order to get hired as the seasonal Santa at a luxury ski resort. But when she starts to fall in love with the hotel manager, complications develop that could ruin everything.",1.7268,/a1ElufTHnBkFL6kpkm9PTcUg9n.jpg,2025-12-03,My Secret Santa,False,0.0,0
False,/dKmlUGviXpGxKUPjZuICDri8ulm.jpg,"[99, 18]",1566842,es,Weser,,1.6872,/7rcGZh6iJOPJJzUgkfSJOdYYDDR.jpg,2025-12-04,Weser,False,0.0,0
False,/oBaCA8TDnBTyXkXcY5v13wovi5Z.jpg,"[28, 35, 10749]",1544991,es,Me has robado el corazón,,1.5885,/80NizAhIK8yQIoZkzkqFeZdKax0.jpg,2025-12-05,Me has robado el corazón,False,0.0,0
False,,[35],1271064,pt,Perfeitos Desconhecidos,,1.2951,/6r8cNjJuUZVXtvOZ1a5Gb0tvjif.jpg,2025-12-11,Perfeitos Desconhecidos,False,0.0,0
False,/amOWoHk6wwkwphimSqc3WIzIQ3l.jpg,"[14, 9648, 36]",8785,pl,Rękopis znaleziony w Saragossie,"During the Napoleonic wars, a Spanish officer and an opposing officer find a book written by the former's grandfather.",1.5757,/r6LnCMQUwsHWPTNDuUuuKR5zgjt.jpg,1966-02-27,The Saragossa Manuscript,False,7.8,144
False,/3VZ3cAvYRzou2nOxH3UOQM6pLES.jpg,[99],1517130,mk,Приказната за Силјан,"Inspired by the folktale of the boy Siljan, who, after a quarrel with his father, turns into a stork and leaves home, the film is a story about the relationship between a farmer and a white stork.",1.6129,/pr4kRAXsQE97CpHv3s5L0cW9w38.jpg,2025-09-22,The Tale of Silyan,False,0.0,0
False,,"[14, 10751]",1549037,sk,Najväčší zázrak,,1.2198,,2025-12-24,Najväčší zázrak,False,0.0,0
False,,"[878, 27]",1137423,en,Sharks N Da Hood,"The streets of Compton are flooded during a Monsoon, unleashing a horde of ravenous Sharks on the local community.",1.4829,/bsmbOrsv2SmG3Rzxay5twDdR1we.jpg,2025-12-16,Sharks N Da Hood,False,0.0,0
False,,[18],1385468,zh,岁岁平安,A mother seeks out the first-born daughter she previously abandoned in order to try to persuade the daughter to donate bone marrow to her sick younger brother.,1.6634,/lOaIgZLdhz9NH2CMB30QZ8Jsy08.jpg,2025-12-16,The Lost Daughter,False,0.0,0
False,/4TXp7b5zYz6IX8vjmiOGQOgCfuG.jpg,"[18, 10749, 35]",1481579,ar,جوازة ولا جنازة,"Tamara, with a child from a marriage that did not last long, is from an impoverished aristocratic family. To save her family from bankruptcy, Tamara is to marry Hassan Al-Dabbah, owner of one of the largest meat empires in the Middle East. Despite his wealth, Hassan comes from a nouveau riche family. Shortly before the wedding, the families spend a week together to oversee the wedding preparations. The differences between the families becomes apparent, and behind the fake smiles, all parties supervise the final wedding details. These details are overseen by Omar, Tamara's old love, who has created a rock sculpture to give a unique character to the wedding. This sculpture will become the source of several disputes during the wedding.",2.8195,/5n1pa4gqaM6GHoQ3qUgS84q2uXZ.jpg,2025-12-09,Wedding Rehearsal,False,0.0,0
False,/eATVM26gT0ddRKqror0TREgsA4g.jpg,"[10749, 35, 10770]",1516208,en,She's Making a List,"Naughty or Nice inspector Isabel Haynes doesn’t anticipate anything out of the ordinary when she’s assigned to evaluate 11-year-old Charlie Duncan. However, soon, Isabel falls for Charlie’s widowed father Jason, which makes her question the rigid rules of her job. As Christmas approaches, Isabel must choose between following the holiday algorithm or following her heart.",1.3196,/mLxAvf63Xhw0E6ymh86n3pQp2PI.jpg,2025-12-06,She's Making a List,False,0.0,0
False,/dvSTtiRmxXx1xlo9Eva6WH2baYl.jpg,[18],1543138,ja,星と月は天の穴,"A 40-something disillusioned novelist, Yazoe, haunted by a failed marriage and a crippling personal secret, navigates hollow affairs with a courtesan named Chieko while projecting his emotional void onto the protagonists of his love novels—until an accidental encounter with a naive college student, Noriko Seyawa, unravels his guarded solitude, forcing him to confront his fear of intimacy and the buried trauma shaping his twisted philosophy on love.",1.4765,/okIg9BoXmSyEZxQdN4xDctngqEY.jpg,2025-12-19,The Stars and the Moon are Holes in the Sky,False,0.0,0
False,/9nnzorDY5j7DHUn7XVQMxRl3fu3.jpg,"[35, 18]",1507818,id,Mertua Ngeri Kali,"Mertua Ngeri Kali is a comedy drama that tells the story of Andara, a soap opera writer, who clashes with her mother-in-law, Donda, a socialite widow who is fiercely protective of her son, Raja. Tensions arise as they move in together, but an unexpected event forces them to choose between maintaining their egos or uniting for the sake of their grandson.",1.0935,/obOvG2acwaCp7ndjgrdcbDwSZSp.jpg,2025-12-11,Mertua Ngeri Kali,False,0.0,0
False,/1xZZCmD2acSDo7Rjtz6nrHV6AMr.jpg,"[28, 18, 36, 53, 10752]",1403612,id,Timur,Follows the real-life international hostage crisis that took place in Mapenduma in 1996. The subsequent rescue operation was overseen by now-Indonesian President Prabowo Subianto.,1.3722,/tKQLlh293bmqG00n7xP9uyewmwg.jpg,2025-12-18,Timur,False,0.0,0
False,,"[878, 27]",1137423,en,Sharks N Da Hood,"The streets of Compton are flooded during a Monsoon, unleashing a horde of ravenous Sharks on the local community.",1.4829,/bsmbOrsv2SmG3Rzxay5twDdR1we.jpg,2025-12-16,Sharks N Da Hood,False,0.0,0
False,/dvSTtiRmxXx1xlo9Eva6WH2baYl.jpg,[18],1543138,ja,星と月は天の穴,"A 40-something disillusioned novelist, Yazoe, haunted by a failed marriage and a crippling personal secret, navigates hollow affairs with a courtesan named Chieko while projecting his emotional void onto the protagonists of his love novels—until an accidental encounter with a naive college student, Noriko Seyawa, unravels his guarded solitude, forcing him to confront his fear of intimacy and the buried trauma shaping his twisted philosophy on love.",1.4765,/okIg9BoXmSyEZxQdN4xDctngqEY.jpg,2025-12-19,The Stars and the Moon are Holes in the Sky,False,0.0,0
False,,[35],1533843,ru,Невероятные приключения Шурика,"Shurik, like Forrest Gump, will tell the amazing story of his love, traveling through legendary Soviet films and modern memes. He will be helped by Chebubu, a new character, ""from childhood, but from 2025"" and the king of pop music, Filippino-Kirkorino.",1.4469,/5y6645AY1vIWoEANDBr6FLtZbhL.jpg,2025-12-11,Невероятные приключения Шурика,False,0.0,0
False,/pClZVluNW1ZNi9BJij8FxmI6Dsp.jpg,[99],977168,fr,Bardot,"An intimate look at the life of international icon Brigitte Bardot. With exclusive access and the full support of Brigitte Bardot and her team, we will uncover her life, with its hardships, trials and struggles, her work and her legacy.",1.4445,/zOYIJhhzPL1iCtanG3kzm8olt6s.jpg,2025-12-03,Bardot,False,0.0,0
False,,[99],1563190,it,LA FORZA DEL DESTINO,,1.4179,/pNdqX47tvC8Iu8d4Fus8cAvQCbW.jpg,2025-11-02,LA FORZA DEL DESTINO,False,0.0,0
False,,"[10770, 35, 10749]",1554297,en,Have We Met This Christmas?,"After a car accident leaves ambitious real estate executive Katie Sloan (McKellar) with amnesia at a cozy mountain inn, she unexpectedly falls for the innkeeper’s son (Hutch) from her forgotten past – while helping his family fight to save their beloved lodge before her memory returns and threatens their second chance at love.",1.4179,,2025-12-13,Have We Met This Christmas?,False,0.0,0
False,/iRAW8WhFd1XOEEwAdZ0dZfpWURq.jpg,[18],999689,cn,眾生相,A gay man impersonates men he has had sex with and brings this new persona with him to his next hook-up. Only by pretending to be someone else can he be truly himself.,1.4128,/7v5AqhHdRdozh2IAJj4hYSqu9nz.jpg,2025-11-26,Queerpanorama,False,3.5,1
False,,[99],1546795,nl,Aap tot Aap,,1.4108,/nvocS9ahPRHkV1rRcfqZ9wxegWu.jpg,2025-12-13,Aap tot Aap,False,0.0,0
False,/1xZZCmD2acSDo7Rjtz6nrHV6AMr.jpg,"[28, 18, 36, 53, 10752]",1403612,id,Timur,Follows the real-life international hostage crisis that took place in Mapenduma in 1996. The subsequent rescue operation was overseen by now-Indonesian President Prabowo Subianto.,1.3722,/tKQLlh293bmqG00n7xP9uyewmwg.jpg,2025-12-18,Timur,False,0.0,0
False,,"[35, 10749]",1572017,en,Love and Wine,"A privileged young man working at his wealthy father's business traps himself in a lie when he falls in love with a hard-working medical student, and tries to convince her that he comes from more humble beginnings like hers. What follows is a comedic whirlwind of chaos and heartfelt revelations.",1.3635,/aRJrEffxIoplzUwzVsWvFDTQgvK.jpg,2025-12-05,Love and Wine,False,0.0,0
False,,[878],1503040,ja,ロマンティック・キラー,"A gaming-obsessed teen must reignite romance energy for a fading magic realm by dating within a month. Forced into proximity with three charming suitors, will she dodge love's chaos—or embrace unexpected heartbeats to reclaim her mundane life?",1.363,/8v37oFeAveM0Y3WSgIyHphWpW5x.jpg,2025-12-12,Romantic Killer,False,0.0,0
False,/kDrXMZwtXpBVfpG85F32YIcjmI5.jpg,"[10749, 18]",1575393,en,A Runaway Bride for Christmas,"When runaway bride, Emma seeks refuge in the only town she's ever called home, she unexpectedly falls for her former high school crush, Mitch — who's hiding his own heartbreak",1.3562,,2025-12-12,A Runaway Bride for Christmas,False,0.0,0
False,/eATVM26gT0ddRKqror0TREgsA4g.jpg,"[10749, 35, 10770]",1516208,en,She's Making a List,"Naughty or Nice inspector Isabel Haynes doesn’t anticipate anything out of the ordinary when she’s assigned to evaluate 11-year-old Charlie Duncan. However, soon, Isabel falls for Charlie’s widowed father Jason, which makes her question the rigid rules of her job. As Christmas approaches, Isabel must choose between following the holiday algorithm or following her heart.",1.3196,/mLxAvf63Xhw0E6ymh86n3pQp2PI.jpg,2025-12-06,She's Making a List,False,0.0,0
False,/t5hj8vAyAh1mxAMoPhcTyTfphMb.jpg,[18],1576166,tl,Sana Sinabi Mo,"When a young missionary uncovers his late father's long-held secret, he travels from the Philippines to Spain in search of his dad's forbidden love.",1.3177,/AgcxVitzCNFA9DSGaw2oR8O0TVC.jpg,2025-12-04,I Wish You Had Told Me,False,0.0,0
False,/e0z1lFuOLuQibEKtodWbUdI9jL5.jpg,[99],1516391,en,Cover-Up,"For the past six decades, Seymour Hersh has been at the front lines of political journalism in the U.S. This arresting documentary, released at a crucial moment for the freedom of the press, tells the wide-ranging story of this breakthrough reporter.",1.3162,/8I7fIZ4yVWrQldZ0yMv7DM0h9Kv.jpg,2025-12-19,Cover-Up,False,0.0,0
False,/4S2a4Mf9gZyL5nVf1tWiE7XaySO.jpg,"[10751, 35, 12]",1509216,uk,Потяг до Різдва,"By chance, on Christmas Eve, completely different passengers with their own problems and dreams board the same train, and now they all have to arrange Christmas dinner right in the dining car. While waiting for the first star, all the passengers come together as one big Ukrainian family. And miracles begin to happen.",1.3147,/uxNar1vxj7hlsE71NYzeP1BNyRg.jpg,2025-12-01,Train to Christmas,False,0.0,0
False,,[35],1271064,pt,Perfeitos Desconhecidos,,1.2951,/6r8cNjJuUZVXtvOZ1a5Gb0tvjif.jpg,2025-12-11,Perfeitos Desconhecidos,False,0.0,0
